list,           Map1
רֵיחָה, reyħa
כִּבְשָׁמִים, kivšamiym
בחייכם, vħyyxm
בִגְדוֹֹ, vigdwo
יָפָעָה!, yafaʕa!
בַּעֲלוֹֹת, baʕalwot
יֹאכְלוּ, yo'xlu
פְּנוֹֹת, pnwot
בִּלְתֶךָ, biltexa
רַע, raʕ
שׁוֹֹר, šwor
כְעַבְדוֹֹ, xʕavdwo
דְבָרָם, dvaram
מָחֳרַת, maħarat
עֵינוֹֹ, ʕeynwo
כְּדָרִים, kdariym
לאחד, l'ħd
תִזְכֹּר, tizkor
גַבֵּיהֶם, gabeyhem
כִּסְתָה, kista
חֲשֹׁב, ħašov
וְנִקְלֶה, wniqle
תָאֳרוֹֹ, ta'arwo
כְּגַבֵּי, kgabey
כְּסוּתֶיךָ, ksuteyxa
הַחִטִים, haħiṭiym
וְקֶרַח, wqeraħ
תְדַלֵג, tdaleg
רַב, rav
תְמַלֵא, tmale'
מְנַחֵם, mnaħem
הוּא, hu'
ירושלים, yrwשlym
בְּטוּב, bṭuv
הַגְפָנִים, hagfaniym
אֵדַע, edaʕ
שָׂמָה, sama
שָׂמָה,, sama,
וּבְשֵׁם, uvšem
אֲדֹנִי, adoniy
וְחוּר, wħur
וְשִׂימוּ, wsiymu
לְעַצְמוֹֹ, lʕat͡smwo
ומראפעה, wmr'fʕ
אֱלֹהֵינוּ, eloheynu
וְרַבְּאִי, wrab'iy
צָמְקוּ, t͡samqu
בְּרִיתִי, briytiy
יְרֵאִי, yre'iy
כֶתֶם, xetem
נֹעַר, noʕar
אֲזָרַנִי, azaraniy
קָדַר, qadar
נִבְקַע, nivqaʕ
וְיִתֶנְךָ, wyitenxa
פֶּן, pen
מִקִרְבְּךָ, miqirbxa
כְּעַמוּדֵי, kʕamudey
עֶדְנוֹֹ, ʕednwo
וְדַלוּ,, wdalu,
שַׁרְבִיטִים, šarviyṭiym
וְכַצִפֳּרִים, wxat͡sipariym
וְדֹרֵשׁ, wdoreš
הקרובים, hqrwvym
קְרָבַי, qravay
שָׁנִים, šaniym
לִמְאֹד, lim'od
אֲחַשְׁוֵרוֹֹשׁ., aħašwerwoš.
נֶפָשׁ, nefaš
הריעים, hryʕym
וּפְקֹד, ufqod
