word,trans
አህዮቹ, 'ähyoču
ትመልስልኛለች, tmälslñaläč
ተፈጽሞአልና, täfäṣmo'älna
በመቀቀያም, bämäqäqäyam
የተማማልሃቸው, yätämamalhačäw
ተነሥቶብኛል, tänäśtobñal
ለማንቀሳቀስ, lämanqäsaqäs
ከመፈጠርዋ, kämäfäTärwa
ክርስቲሎቤ, krstilobe
አያንቀሳቅስባቸውም, 'äyanqäsaqsbačäwm
የማይወደኝ, yämaywädäñ
ይቀድሙአችኋል, yqädmu'äčḫʷal
ትገርዙአቸው, tgärzu'äčäw
ድቁ, dqu
ቁባቶችን, qubatočn
አከብራለሁና, 'äkäbralähuna
ፍች, fč
የሚክደኝ, yämikdäñ
እስከማይገኝላቸው, 'skämaygäñlačäw
ያልደከማችሁበትን, yaldäkämačhubätn
ብርሃኖች, brhanoč
ተመላልሰው, tämälalsäw
ውኃዬን, wḫayen
ከዐውሎና, käʕäwlona
የማያስተውልም, yämayastäwlm
አሳት, 'äsat
እነቅልህ, 'näqlh
ለሌላቸው, lälelačäw
ተቀሠፍሁ, täqäśäfhu
ልትድን, ltdn
መበለቶችህም, mäbälätočhm
ለብዝበዛና, läbzbäzana
ትቈርጠዋለህ, tqʷärTäwaläh
አልታመነችም, 'ältamänäčm
ጠግነትዋ, Tägnätwa
መደቡን, mädäbun
ስላረከሱአት, slaräkäsu'ät
ጥቶ, Tto
ለትውልዳችን, lätwldačn
እህልሽን, 'hlšn
ከሚገቡት, kämigäbut
የዋሃንንም, yäwahannm
ይንጠባጠባልና, ynTäbaTäbalna
አላረከስሽ, 'älaräkäsš
ይሰበሰቡና, ysäbäsäbuna
ወዳልተገረዙ, wädaltägäräzu
አትሉም, 'ätlum
ከበለዓም, käbäläʕam
አወቁአቸውና, 'äwäqu'äčäwna
ጣዖታቸውን, Taʕotačäwn
አይከለከልም, 'äykäläkälm
እንድታሰኙበት, 'ndtasäñubät
የማስቀምጠው, yämasqämTäw
ያካፍል, yakafl
በእፍኙ, bä'fñu
ኀጢአት, ḫäTi'ät
በአውሬውም, bä'äwrewm
ምርኮአችንን, mrko'äčnn
የሚመጡትንም, yämimäTutnm
እያደቡ, 'yadäbu
ቀሰፈው, qäsäfäw
አልጠፋብንም, 'älTäfabnm
እንዳትደክሙ, 'ndatdäkmu
አላዋቂነትን, 'älawaqinätn
ተናገርህም, tänagärhm
ይጤሳል, yTesal
ወፉም, wäfum
ፈቃዳቸው, fäqadačäw
አልታወቁም, 'ältawäqum
ቢያበድር, biyabädr
ፋርስንና, farsnna
አዳራሾቻቸው, 'ädarašočačäw
ያንጠለጥሉ, yanTäläTlu
ያደሩ, yadäru
ዮብ, yob
ያስተሰርያሉ, yastäsäryalu
በበቀለና, bäbäqäläna
ያሳዝናል, yasaznal
መብራቴ, mäbrate
በመቅሠፍትም, bämäqśäftm
እንዳልመጣሁ, 'ndalmäTahu
እዋሳለሁ, 'wasalähu
ትሰጡ, tsäTu
ጕልበቶቼ, gʷlbätoče
ለሜራሪም, lämerarim
ጆሮቹም, ǧoročum
ያዘዛችሁንም, yazäzačhunm
አታስወግድልኝም, 'ätaswägdlñm
አወጣሁት, 'äwäTahut
ሞታችኋልና, motačḫʷalna
ፈራና, färana
አሠርቱን, 'äśärtun
መታየት, mätayät
ጥቍረት, Tqʷrät
እንዳልዋሸው, 'ndalwašäw
ይገትራል, ygätral
አይከራከርም, 'äykärakärm
ተረከላቸውና, täräkälačäwna
በሕያውና, bäħyawna
ለሚቈርጡ, lämiqʷärTu
እንዳስቀመጥኋቸው, 'ndasqämäTḫʷačäw
ከበረሀ, käbärähä
ዝናባቸውን, znabačäwn
አደነቅሁ, 'ädänäqhu
የባሪያዎቹ, yäbariyawoču
ትሰጣቸውም, tsäTačäwm
ከአውድማ, kä'äwdma
ይጭንበታል, yČnbätal
የጽኑውንም, yäṣnuwnm
ጽፌለታለሁ, ṣfelätalähu
ሽልማትዋም, šlmatwam
ታርፍም, tarfm
ፈልጉም, fälgum
ተደርጎአልና, tädärgo'älna
ይዘረጋልን, yzärägaln
ይቀመማልና, yqämämalna
አሰኝተው, 'äsäñtäw
አልሄዱምን, 'älhedumn
እንዳወቀው, 'ndawäqäw
የሜዳም, yämedam
አመነዘረበት, 'ämänäzäräbät
በየወገኖቻችሁ, bäyäwägänočačhu
ሊወረውሩ, liwäräwru
ሞያተኛው, moyatäñaw
በበሮቹም, bäbäročum
ትፍጭ, tfČ
ታስቢያለሽ, tasbiyaläš
በተነገረበት, bätänägäräbät
በመዘም, bämäzäm
በኤልያሴብና, bä'elyasebna
የጥሩሩም, yäTrurum
የአንበሳይቱም, yä'änbäsaytum
መልሰሃልና, mälsähalna
በካሴሉ, bäkaselu
ያሰላስል, yasälasl
ገፈፈ, gäfäfä
ፈጸመለት, fäṣämälät
መራሮች, märaroč
ይሆኑባታል, yhonubatal
እንዳያጠፋኝ, 'ndayaTäfañ
አይቼም, 'äyčem
በየጓዳቸው, bäyägʷadačäw
ትበልበት, tbälbät
ስገልጥ, sgälT
ጤዛ, Teza
ልፈታ, lfäta
ችላ, čla
ዐውሎም, ʕäwlom
የዘንባባውን, yäzänbabawn
አታለቅስም, 'ätaläqsm
ያሳነጽህ, yasanäṣh
አልተናገርንምን, 'ältänagärnmn
በመሻቴ, bämäšate
እስክታልቅ, 'sktalq
ያጸደቃቸውንም, yaṣädäqačäwnm
ዝፋት, zfat
አይቃወም, 'äyqawäm
ሸፍናለችና, šäfnaläčna
ታቀዳጃለህ, taqädaǧaläh
ይጠማሉ, yTämalu
ታጠፋዋለች, taTäfawaläč
እንስሶቻቸውም, 'nssočačäwm
የአዕማዱ, yä'äʕmadu
እንድሰድድህ, 'ndsäddh
እየጸለየ, 'yäṣäläyä
እንድንማር, 'ndnmar
በመሰናከሉም, bämäsänakälum
ከፍሬያችሁ, käfreyačhu
አሸነፍህም, 'äšänäfhm
የመረጥኸው, yämäräTKäw
የሚማር, yämimar
ሱነማይቱም, sunämaytum
አላዘነልሽም, 'älazänälšm
የቃልህንም, yäqalhnm
ፍቺን, fčin
ያባረሩአችሁ, yabaräru'äčhu
እንስጥን, 'nsTn
አልገድልህምና, 'älgädlhmna
ብቻዋንም, bčawanm
ይከፍትለታል, ykäftlätal
ዘይትንና, zäytnna
መሠራት, mäśärat
እመታውና, 'mätawna
ደጆችዋን, däǧočwan
ተናውጠው, tänawTäw
የሚያመካኙት, yämiyamäkañut
ትወልዳላችሁ, twäldalačhu
ሚስትህም, misthm
ከጣኔዎስ, käTanewos
የዘመንም, yäzämänm
ሄርሜን, hermen
የማኪርም, yämakirm
ይዋሳል, ywasal
መደገፊያውንም, mädägäfiyawnm
አንዳይሰደብ, 'ändaysädäb
አሞናዊት, 'ämonawit
ከሸሸበት, käšäšäbät
ኢይዝራኤላዊውም, 'iyzra'elawiwm
ናዝራውያንን, nazrawyann
ሃዳር, hadar
ካቆምሁ, kaqomhu
ትዕቢታቸው, tʕbitačäw
ወደድሁህ, wädädhuh
ይስጠኝ, ysTäñ
አልፈረጠም, 'älfäräTäm
ትርመሰመሳለህ, trmäsämäsaläh
አጐስቍሎአታል, 'ägʷäsqʷlo'ätal
የተነሣብህ, yätänäśabh
ባሪያዎችህስ, bariyawočhs
ደጆቻቸውንም, däǧočačäwnm
ሊፈውሱ, lifäwsu
የነገረኝና, yänägäräñna
ለመርከቦች, lämärkäboč
የሰናዖር, yäsänaʕor
ትባርከዋለህና, tbarkäwalähna
ለዘመዶቼ, läzämädoče
ከኢዮርብአምም, kä'iyorb'ämm
አነሡአቸው, 'änäśu'äčäw
የጸናችውን, yäṣänačwn
የታመንሃቸው, yätamänhačäw
በመረብ, bämäräb
እንዳልተቃጠለች, 'ndaltäqaTäläč
እንቆቅልሽ, 'nqoqlš
ከተማችሁም, kätämačhum
ዮዳሄንና, yodahenna
አላሉትም, 'älalutm
የፈለጉትን, yäfälägutn
እንዳያገኘኝና, 'ndayagäñäñna
በተቃወሙ, bätäqawämu
እምረዋለሁ, 'mräwalähu
ሳምር, samr
የማያውቁና, yämayawquna
እስኪጣበቅ, 'skiTabäq
መለየትና, mäläyätna
ለአማትዋ, lä'ämatwa
እናሳያችኋለን, 'nasayačḫʷalän
ትቈጠሩ, tqʷäTäru
አስፈልጎ, 'äsfälgo
ጓጕንቸሮቹን, gʷagʷnčäročun
መዘራቱ, mäzäratu
አድነኝና, 'ädnäñna
በሚያደድቅ, bämiyadädq
የውኃንም, yäwḫanm
ሸፈነችውም, šäfänäčwm
ለቡቅያ, läbuqya
ትላቸዋለች, tlačäwaläč
የሰዶምን, yäsädomn
ኃጢአተኛውስ, ḫaTi'ätäñaws
የሚቀባው, yämiqäbaw
ወገቤንም, wägäbenm
የሐዋርያነቴ, yäħäwaryanäte
ስለም, släm
ተታልሎ, tätallo
በሚመቱ, bämimätu
ከጕድጓድህ, kägʷdgʷadh
ሞግዚቱም, mogzitum
በተነሣብኝም, bätänäśabñm
የእንቈቅልሼን, yä'nqʷäqlšen
ያሰኙሃል, yasäñuhal
የመንጻታቸውንም, yämänṣatačäwnm
ከሚከፍሉት, kämikäflut
የተቀበለውም, yätäqäbäläwm
ሲካፈሉ, sikafälu
መዕሤያንና, mäʕśeyanna
እንድናፍቃችሁ, 'ndnafqačhu
ተናገረብን, tänagäräbn
ለበጎቹም, läbägočum
ጨለማህም, Čälämahm
ከምናስበው, kämnasbäw
እንዳይነካ, 'ndaynäka
ያበቅልለታል, yabäqllätal
ጥሩርንም, Trurnm
በሙሽራይቱ, bämušraytu
የዕራም, yäʕram
መከፋፋት, mäkäfafat
የተመረጠና, yätämäräTäna
ሁላቸውንም, hulačäwnm
ከደራልም, kädäralm
ከተገለጠለት, kätägäläTälät
የተቃጠለውንስ, yätäqaTäläwns
በየመባቻውና, bäyämäbačawna
ለማይጠፋ, lämayTäfa
ወለደው, wälädäw
ሲበቅሉ, sibäqlu
ይፍቃሉ, yfqalu
በርትተውብኛልና, bärttäwbñalna
መፈወሻ, mäfäwäša
የጶጥፌራ, yäPoTfera
ሆዱንም, hodunm
ጐበኘኋችሁ, gʷäbäñäḫʷačhu
እንዳልሮጥ, 'ndalroT
ሚዛንንም, mizannm
ዘንጎቻቸውንም, zängočačäwnm
እስከሚማረኩበት, 'skämimaräkubät
በተኰሰች, bätäkʷäsäč
ከአገልጋዮቼም, kä'ägälgayočem
ከተውን, kätäwn
የዚህችንም, yäzihčnm
የተተከለውንም, yätätäkäläwnm
ይጐድለዋል, ygʷädläwal
ለወዳጅህም, läwädaǧhm
ገፍቼው, gäfčew
ስለምታገለግሉአቸው, slämtagäläglu'äčäw
ጭምትነትን, Čmtnätn
ይወግሩአቸው, ywägru'äčäw
እንድትፈተኑ, 'ndtfätänu
አወራላቸው, 'äwäralačäw
አባትህንም, 'äbathnm
ሃዳድን, hadadn
አስመረሩ, 'äsmäräru
የምታስደንቅና, yämtasdänqna
ከጦመ, käTomä
ጅማቶቼም, ǧmatočem
ይደበድቡት, ydäbädbut
ጌታንና, getanna
ይቀብሩትማል, yqäbrutmal
ታምኚያለሽን, tamñiyaläšn
የቃልህን, yäqalhn
መተቶችሽ, mätätočš
ይውለዱ, ywlädu
ከዘንዶውም, käzändowm
አስኰበለልሽው, 'äskʷäbälälšw
ከቤቱና, käbetuna
ከበረኞቹም, käbäräñočum
ከሠራዊታችንም, käśärawitačnm
ምርኮነት, mrkonät
ትቆረጣለህ, tqoräTaläh
ኃጢአተኞችንማ, ḫaTi'ätäñočnma
ምስሌና, mslena
ጠማምነቴና, Tämamnätena
ለተበደሉት, lätäbädälut
ሰግደዋልና, sägdäwalna
የመረጥኋትን, yämäräTḫʷatn
ታድሶአል, tadso'äl
ከሊታውያንም, kälitawyanm
የጮኸው, yäČoKäw
ያስነሣበታል, yasnäśabätal
ይፈልገዋል, yfälgäwal
እጮኽማለሁ, 'ČoKmalähu
እንዲደቅቁም, 'ndidäqqum
ብንያማውያንም, bnyamawyanm
መጫሪያዎቹን, mäČariyawočun
ያጣፈጥህ, yaTafäTh
እድርልሃለሁ, 'drlhalähu
ሊረዱና, liräduna
የመነመኑ, yämänämänu
ነቢዮን, näbiyon
በማደሪያዎቻችሁም, bämadäriyawočačhum
አርክሶአል, 'ärkso'äl
ምኩራባቸው, mkurabačäw
ፍሬዬም, freyem
ቀርቶልኝ, qärtolñ
ስለሚያጠፋ, slämiyaTäfa
ከዓለማዊ, käʕalämawi
የነገርኸንን, yänägärKänn
ቃጠሎው, qaTälow
በሚያስፈልገኝ, bämiyasfälgäñ
እንዲቀበሉኝ, 'ndiqäbäluñ
ይፈልጉታል, yfälgutal
ተንጥቀጡ, tänTqäTu
እጨምራችኋለሁ, 'Čämračḫʷalähu
የሞላብህ, yämolabh
የሚወድዱአት, yämiwäddu'ät
በተከተሉአቸውና, bätäkätälu'äčäwna
የነገዶች, yänägädoč
የትውልዳቸው, yätwldačäw
ትሕትናንም, tħtnanm
ካልባረክኸኝ, kalbaräkKäñ
ያቀልል, yaqäll
የሰላሜን, yäsälamen
ይርኦን, yr'on
በሜዳዋም, bämedawam
በሸዓልቢምም, bäšäʕalbimm
የተወቃችሁ, yätäwäqačhu
ወደሚቃጠል, wädämiqaTäl
ልትሰጠኝ, ltsäTäñ
ባትገፉ, batgäfu
ሳኡልም, sa'ulm
ሽምግሌዎቹን, šmglewočun
ሊያስጨንቅህ, liyasČänqh
ከሚስቱና, kämistuna
ሲካር, sikar
ከሽንገላም, käšngälam
ንጉሥዋና, nguśwana
ያወለቀውን, yawäläqäwn
ከሮግሊም, käroglim
ግዴሮት, gderot
ዞጲ, zoPi
አትናወጥምን, 'ätnawäTmn
ከሰማችሁበትና, käsämačhubätna
ከተማንም, kätämanm
ይገደላሉ, ygädälalu
በበሮቹ, bäbäroču
አይለቅቅም, 'äyläqqm
ላሰናብታቸው, lasänabtačäw
የማትል, yämatl
አልፈራችሁም, 'älfäračhum
የምሞትበትን, yämmotbätn
አፈረሳችሁ, 'äfäräsačhu
ለብሳችሁታል, läbsačhutal
አትቈጣንም, 'ätqʷäTanm
ልቀቀኝም, lqäqäñm
ሰጥሃት, säThat
አያምልጥ, 'äyamlT
ኤልያ, 'elya
በቂርያትይዓሪምም, bäqiryatyʕarimm
ተቀበልህና, täqäbälhna
ለሐናኒ, läħänani
ቢሰማህ, bisämah
መፍታትም, mäftatm
ከሳፊን, käsafin
ካልነገረ, kalnägärä
ይንከባለል, ynkäbaläl
በጕንጭዋ, bägʷnČwa
ዔናቅ, ʕenaq
ተስለህ, täsläh
የሁላችንን, yähulačnn
እፈወሳለሁ, 'fäwäsalähu
አሠራሩ, 'äśäraru
ፍቀዱልኝ, fqädulñ
በተራሮቹም, bätäraročum
ጠግበናልና, Tägbänalna
አላሳለፉም, 'älasaläfum
በይሩኤል, bäyru'el
እንዳትረሱ, 'ndaträsu
ያልተማርሁ, yaltämarhu
በመውለድ, bämäwläd
ብልቱን, bltun
ቃይንምንም, qaynmnm
ዓማስያ, ʕamasya
ተራቡም, tärabum
ጠብቃችኋልና, Täbqačḫʷalna
ታሳየናለህ, tasayänaläh
አዘውትር, 'äzäwtr
ከሚያንስ, kämiyans
ወድዶአታልና, wäddo'ätalna
አመነና, 'ämänäna
ገማ, gäma
ከሰማህ, käsämah
ሚልካም, milkam
ካጠብሁ, kaTäbhu
ቍርጭምጭሚት, qʷrČmČmit
አላወቀህም, 'älawäqähm
ያደረግሁትም, yadäräghutm
ልንሞላበት, lnmolabät
አልቻላቸውምም, 'älčalačäwmm
ከሰማነው, käsämanäw
የሚያገኘውስ, yämiyagäñäws
የሚለን, yämilän
ቲቶም, titom
የምታድናቸው, yämtadnačäw
የምስሉን, yämslun
ከሚመለሱ, kämimäläsu
እንደሚታዘዙ, 'ndämitazäzu
አፍዩስ, 'äfyus
የዛፉንም, yäzafunm
ከግብዓ, kägbʕa
የለሽም, yäläšm
የሸማዓ, yäšämaʕa
በፈቀድሁም, bäfäqädhum
ላመስግናችሁን, lamäsgnačhun
እንዳልሮጥሁ, 'ndalroThu
አውታሩም, 'äwtarum
መድኃኒታቸውም, mädḫanitačäwm
ይጠቁርባቸዋል, yTäqurbačäwal
ትመሽጋለህ, tmäšgaläh
በፈቱ, bäfätu
ጽዋዎቹም, ṣwawočum
በማቀማጠል, bämaqämaTäl
ስላልጠቀመህ, slalTäqämäh
ከከብቶቻቸውም, käkäbtočačäwm
የምናገራትን, yämnagäratn
በጐስቍልናዬ, bägʷäsqʷlnaye
እንዳወቅነው, 'ndawäqnäw
የሚዘልፉት, yämizälfut
አልታገሡም, 'ältagäśum
ያኖራቸውን, yanoračäwn
ከብታችንም, käbtačnm
አልተናገርኋቸውምን, 'ältänagärḫʷačäwmn
ጋዴር, gader
የማያበድር, yämayabädr
ልትወስጂ, ltwäsǧi
ጕልበቱም, gʷlbätum
እከብድብሃለሁ, 'käbdbhalähu
አውጥተን, 'äwTtän
አትትከል, 'ättkäl
ያለምኸው, yalämKäw
ከያዘው, käyazäw
ከተዋቸው, kätäwačäw
አላዳናቸው, 'äladanačäw
እንዳይረባ, 'ndayräba
አገላበጠው, 'ägälabäTäw
እናኑርለት, 'nanurlät
ለሰሳብሳር, läsäsabsar
የኤሎናውያን, yä'elonawyan
ለመናቸው, lämänačäw
ቢፈልጉ, bifälgu
ቅልጣናምና, qlTanamna
ሔቤርም, ħeberm
ፈለግሃቸው, fäläghačäw
የተመደበ, yätämädäbä
የበዓል, yäbäʕal
በምቾትም, bämčotm
ደንቆሮዎች, dänqorowoč
ማርሃቸው, marhačäw
ወደሚነድደው, wädäminäddäw
ሌላይቱንም, lelaytunm
እንደተያዘ, 'ndätäyazä
የሄደበትን, yähedäbätn
መወርወሪያዎቹም, mäwärwäriyawočum
የዘፋኞችሽንም, yäzäfañočšnm
ሸማኔዎች, šämanewoč
እንድታጠባ, 'ndtaTäba
ብትቈጥረኝ, btqʷäTräñ
በመስክም, bämäskm
ማሩአቸው, maru'äčäw
ይደርስበት, ydärsbät
ዓይኖችና, ʕaynočna
ያልተረሳ, yaltäräsa
ዝንብ, znb
ታጠረ, taTärä
በትሮጊሊዮም, bätrogiliyom
የሚያየውንም, yämiyayäwnm
ከብዛትዋ, käbzatwa
ዔዛርያስ, ʕezaryas
የአሕላይ, yä'äħlay
አንበር, 'änbär
የኢዮብን, yä'iyobn
የጐልማስነት, yägʷälmasnät
ሲሳብና, sisabna
የሚያርዱበትን, yämiyardubätn
ጉስቁልና, gusqulna
ወዘወዘ, wäzäwäzä
ለባል, läbal
በርዋም, bärwam
በእያንዳንዳቸውም, bä'yandandačäwm
ለሰልፍና, läsälfna
ጎኑም, gonum
በተባሉት, bätäbalut
አጥምቆ, 'äTmqo
ምጽጴ, mṣPe
በግንቡና, bägnbuna
ተጠገነ, täTägänä
ለሚጠባበቁ, lämiTäbabäqu
ልባችንንም, lbačnnm
የሚሰዋ, yämisäwa
እየወደቀ, 'yäwädäqä
ባስቈጡኝ, basqʷäTuñ
የአፍህንም, yä'äfhnm
ለጩኸቴም, läČuKätem
አይለብሱም, 'äyläbsum
ሳያዋርድ, sayaward
ተፋረድሁ, täfarädhu
የተወለዱትና, yätäwälädutna
እደር, 'där
ያነሡትን, yanäśutn
የማናውቀውን, yämanawqäwn
በወረሰ, bäwäräsä
ኦዚን, 'ozin
በመጋቢዎች, bämägabiwoč
ሰማዮች, sämayoč
ይሾማል, yšomal
ተገኝቶአልን, tägäñto'äln
ወልደሻልና, wäldäšalna
ኒኤልንም, ni'elnm
ተስለሃልና, täslähalna
የክንዱ, yäkndu
የሚመልስልኝም, yämimälslñm
መውጣታቸሁ, mäwTatačähu
ከተናገርሁበት, kätänagärhubät
አብዶን, 'äbdon
ቅኑንም, qnunm
ሲሮፊኒቃዊት, sirofiniqawit
በምግባርህም, bämgbarhm
ትከብባታለህ, tkäbbataläh
ንግዱም, ngdum
ታመጣቸዋለች, tamäTačäwaläč
የሚጐድለኝ, yämigʷädläñ
አላወቅሁምም, 'älawäqhumm
ያድራልን, yadraln
እንደሚበተን, 'ndämibätän
ሊፈልገው, lifälgäw
በሐራዳ, bäħärada
የበስማቸው, yäbäsmačäw
የመላሱም, yämälasum
ይሮጡና, yroTuna
እግርዋን, 'grwan
በመደገፊያዎችም, bämädägäfiyawočm
ይመጠን, ymäTän
የበደልንም, yäbädälnm
ፍለጋዋን, flägawan
ቢበቅልበት, bibäqlbät
ጊዜ2-3, gize2-3
ያዳናችሁ, yadanačhu
አርካዊውም, 'ärkawiwm
ተዋረድሽ, täwarädš
ያብዳሉም, yabdalum
ስላይደለን, slaydälän
ምዋሸሹ, mwašäšu
በርም, bärm
አኪማኣስ, 'äkima'as
መሠረትዋም, mäśärätwam
ቢማረኩም, bimaräkum
ትፈራለህ, tfäraläh
አልጮኽሽልኝምን, 'älČoKšlñmn
ተሰማራባት, täsämarabat
አታፍሩምና, 'ätafrumna
በወደድህ, bäwädädh
ተወሰደው, täwäsädäw
የዓይኑንም, yäʕaynunm
ከርቤው, kärbew
ቀባሁሽ, qäbahuš
አትርቅም, 'ätrqm
አከናወነለት, 'äkänawänälät
በርትታ, bärtta
ጊንጥም, ginTm
ተቋቋሚ, täqʷaqʷami
በተመደቡ, bätämädäbu
ደጅና, däǧna
በሚታመን, bämitamän
በተነሣንበት, bätänäśanbät
ተዪ, täyi
አትሸነፍ, 'ätšänäf
አለቀሱም, 'äläqäsum
ዩአክና, yu'äkna
ከወገባቸውም, käwägäbačäwm
አልተዋረዱም, 'ältäwarädum
ያስነሳውን, yasnäsawn
ብትታገሡኝ, bttagäśuñ
ወጥታችኋል, wäTtačḫʷal
ተቃናለት, täqanalät
እረሱለት, 'räsulät
አያዝንላቸውም, 'äyaznlačäwm
ፊስጳ, fisPa
መለስሁልህ, mäläshulh
በእውነተኛ, bä'wnätäña
ከዘጠኝ, käzäTäñ
ሳትሰናከሉም, satsänakälum
ምለዋል, mläwal
ወነጀሉአት, wänäǧälu'ät
ታቆየናለህ, taqoyänaläh
በመከበርም, bämäkäbärm
ከሚስቴ, kämiste
ከገዢ, kägäži
ለአሽክላውም, lä'äšklawm
አዳንሁህም, 'ädanhuhm
በሬዎችህንም, bärewočhnm
አውታሮችሽን, 'äwtaročšn
የመባቻውንም, yämäbačawnm
አሦርን, 'äśorn
አበላሻለሁ, 'äbälašalähu
አውቃ, 'äwqa
ብመለከት, bmäläkät
አስጠራህ, 'äsTärah
ከኤርትራም, kä'ertram
ያልሞላሃቸውንም, yalmolahačäwnm
ሦስተኞች, śostäñoč
አይፈሩ, 'äyfäru
ያረድሁትን, yarädhutn
ለአፉ, lä'äfu
ለአንዳንዶች, lä'ändandoč
ሕዝባቸውም, ħzbačäwm
መርከበኞቻቸው, märkäbäñočačäw
አዘዘና, 'äzäzäna
መውደቄን, mäwdäqen
ከስደት, käsdät
ለፊልጶስ, läfilPos
ቃርሚያን, qarmiyan
ሽሮአል, šro'äl
አለቅነትም, 'äläqnätm
ልሔማዊውን, lħemawiwn
ማለዱት, malädut
ማረድ, maräd
ሊሰወርም, lisäwärm
እባርካቸው, 'barkačäw
የተመረኰዘባትም, yätämäräkʷäzäbatm
ማስተስረያውስ, mastäsräyaws
ሳይረገዝ, sayrägäz
በመያዣም, bämäyažam
አስታጠቅሁህ, 'ästaTäqhuh
አልመጣላቸውም, 'älmäTalačäwm
የተናገርኋትን, yätänagärḫʷatn
ቢቀረጽ, biqäräṣ
ጩኸትዋ, ČuKätwa
እንዳትፈተን, 'ndatfätän
ሕይወታቸውም, ħywätačäwm
የድሉን, yädlun
ምሕረቱና, mħrätuna
ኃጥኣንን, ḫaT'ann
ለተገፋው, lätägäfaw
የምኞት, yämñot
እነጻማለሁ, 'näṣamalähu
እንደሚያጠራ, 'ndämiyaTära
ገንዘቡንም, gänzäbunm
መረግድንና, märägdnna
በሚደነግጡ, bämidänägTu
ሠላሳውንም, śälasawnm
በልቶታል, bältotal
የክርስቶስንም, yäkrstosnm
ከአዛርያስ, kä'äzaryas
ታወቀው, tawäqäw
ቁመትሽ, qumätš
የወለደውም, yäwälädäwm
እንደዳነች, 'ndädanäč
ያንኳኳሉ, yankʷakʷalu
ከተራራዋም, kätärarawam
ለሴቶቹም, läsetočum
እንቀመጥ, 'nqämäT
በተቤዠው, bätäbežäw
ከነሃሊኤልም, känähali'elm
ስደበው, sdäbäw
በታየ, bätayä
የከፍተኛነትህም, yäkäftäñanäthm
የነቀፉበት, yänäqäfubät
ብፁዓንስ, bṩuʕans
ብትነጻ, btnäṣa
አንወርስም, 'änwärsm
ቤትዓናት, betʕanat
ከመንኰራኵሮቹም, kämänkʷärakʷročum
ደረሰባትም, däräsäbatm
በምነግርህ, bämnägrh
ንቃቃትና, nqaqatna
ቀብረውት, qäbräwt
የማገልገሉም, yämagälgälum
ውቀሱ, wqäsu
ጠርቶኛል, Tärtoñal
የከንዓንን, yäkänʕann
አልከለከሉአቸውም, 'älkäläkälu'äčäwm
ሜያርቆን, meyarqon
ስርዓትና, srʕatna
ያልበቃው, yalbäqaw
እንሞታለንን, 'nmotalänn
በጽድቄም, bäṣdqem
ይደለድላል, ydälädlal
ለሚሰውሩ, lämisäwru
የሚያገኝበት, yämiyagäñbät
የሰለባቸው, yäsäläbačäw
በሚያንስ, bämiyans
ንደለው, ndäläw
በተበተኑት, bätäbätänut
ሕልማቸው, ħlmačäw
እንዲከብብ, 'ndikäbb
እንደነግጥም, 'ndänägTm
እስኪሻገሩት, 'skišagärut
አንባርም, 'änbarm
እንደተማረው, 'ndätämaräw
ታስተምረናለህን, tastämränalähn
በየነገዳችሁና, bäyänägädačhuna
በየመቀመጫዎቹም, bäyämäqämäČawočum
ጌዴልያ, gedelya
አልቃሾቹም, 'älqašočum
የጨረሳችሁ, yäČäräsačhu
ይሸሽበት, yšäšbät
የስለታም, yäslätam
ባገኘንበት, bagäñänbät
የሚጮኹ, yämiČoKu
አልወደቀባትም, 'älwädäqäbatm
አቅርበዋልና, 'äqrbäwalna
የፈረሰኞችም, yäfäräsäñočm
እንዳይጠመድ, 'ndayTämäd
አልተጻፈም, 'ältäṣafäm
ለሚጠይቁዋችሁ, lämiTäyquwačhu
ሲሰጡአችሁም, sisäTu'äčhum
ማልሁልሽ, malhulš
አጠባው, 'äTäbaw
የሚያስደነግጥን, yämiyasdänägTn
መሐዋዊው, mäħäwawiw
በደለደሉ, bädälädälu
ሴላ, sela
ጠሚያው, Tämiyaw
የኋለኛይቱ, yäḫʷaläñaytu
መክፈቻውን, mäkfäčawn
ያስተምራችኋልና, yastämračḫʷalna
በሄዱት, bähedut
ሲለዩአችሁም, siläyu'äčhum
ሲከቡት, sikäbut
የሚያመልጥና, yämiyamälTna
በሚያሳድጓቸው, bämiyasadgʷačäw
ከእፍኝ, kä'fñ
ፈሳሾቹን, fäsašočun
ሳይገናኙ, saygänañu
ቆርጠህ, qorTäh
የሚሸሹበትንም, yämišäšubätnm
ጥቁረትም, Tqurätm
የሚተክልና, yämitäklna
ያስጭንቁሃል, yasČnquhal
የውሉንም, yäwlunm
ያሉባትን, yalubatn
የባልቴትን, yäbaltetn
የሰበሰብሻቸው, yäsäbäsäbšačäw
የዓመፃን, yäʕamäṩan
አስቸገሩ, 'äsčägäru
አልለዘበም, 'älläzäbäm
እንድታገኙ, 'ndtagäñu
ትጠጫለሽ, tTäČaläš
እንዳልገዛኸን, 'ndalgäzaKän
ከኢዔዝር, kä'iʕezr
ለውሻ, läwša
የሚያምኑት, yämiyamnut
በጐበኘበት, bägʷäbäñäbät
ጼዴቅም, ṣedeqm
የማትፈልግ, yämatfälg
እሰጥሃለሁና, 'säThalähuna
ቍጥሮች, qʷTroč
መልሱም, mälsum
ከዙሪያውም, käzuriyawm
አማካሪዎቼና, 'ämakariwočena
